TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape,,,,,,,,,,,,,,,
200806291900,-15.24,-122.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806292000,-15.12,-121.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806292100,-15.09,-119.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806292200,-15.2,-121,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806292300,-15.28,-117,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300000,-14.83,-115.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300100,-15.48,-115.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300200,-15.37,-114.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300300,-15.34,-115.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300400,-15.46,-115.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300500,-14.96,-110,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300600,-14.79,-107.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300700,-14.02,-98.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300800,-13.63,-98,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806300900,-13.5,-98.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301000,-13.29,-96,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301100,-13.25,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301200,-12.92,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301300,-12.65,-93,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301400,-12.49,-95.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301500,-12.77,-96.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301600,-12.68,-93.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301700,-12.66,-96,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301800,-12.97,-95.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806301900,-13.15,-97.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806302000,-13,-96,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806302100,-13.06,-95.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806302200,-12.34,-91.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200806302300,-12.22,-87.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010000,-11.84,-80.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010100,-12.51,-85.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010200,-12.37,-86.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010300,-13.2,-92.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010400,-13.79,-94.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010500,-14.56,-101.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010600,-15.48,-107.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010700,-15.66,-111.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010800,-15.96,-118.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807010900,-16.06,-120.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011000,-16.4,-122.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011100,-17.67,-133.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011200,-16.84,-124.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011300,-16.3,-120.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011400,-16.34,-119,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011500,-16.25,-120,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011600,-15.88,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011700,-15.77,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011800,-16.28,-125.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807011900,-16.58,-127.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807012000,-16.66,-123.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807012100,-16.73,-126.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807012200,-15.9,-118.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807012300,-15.63,-112.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020000,-15.8,-111.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020100,-15.4,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020200,-15.63,-113.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020300,-15.83,-112.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020400,-15.88,-112.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020500,-15.73,-112.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020600,-15.04,-111.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020700,-15.71,-113.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020800,-15.23,-112.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807020900,-15.5,-112.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021000,-15.46,-108.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021100,-14.7,-105.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021200,-14.98,-105.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021300,-14.58,-103.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021400,-14.33,-102.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021500,-13.9,-98.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021600,-13.97,-99.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021700,-13.75,-97.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021800,-13.9,-98.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807021900,-13.97,-102.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807022000,-14.36,-107.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807022100,-14.31,-110.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807022200,-14.08,-104.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807022300,-13.03,-104.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030000,-13.48,-103,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030100,-13.42,-96.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030200,-13.88,-97.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030300,-13.75,-99.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030400,-14.18,-102,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030500,-14.38,-102.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030600,-14.34,-99.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030700,-13.44,-96.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030800,-13.52,-94.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807030900,-13.55,-94,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031000,-12.91,-92.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031100,-12.71,-90.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031200,-12.72,-90.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031300,-12.59,-88.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031400,-12.5,-93.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031500,-12.78,-93.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031600,-12.6,-93.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031700,-12.7,-93,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031800,-12.74,-93.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807031900,-12.74,-95,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807032000,-12.94,-94.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807032100,-12.97,-96.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807032200,-12.9,-94.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807032300,-12.75,-92.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040000,-13.37,-94.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040100,-13.04,-93.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040200,-13.6,-94.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040300,-13.36,-95.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040400,-14.24,-100.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040500,-14.27,-103,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040600,-14.58,-108.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040700,-14.6,-109.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040800,-14.87,-111.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807040900,-15.89,-118.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041000,-18.22,-136.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041100,-17.23,-128.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041200,-17.77,-137.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041300,-16.14,-127.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041400,-15.72,-118.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041500,-14.95,-109.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041600,-14.47,-106.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041700,-14.7,-111.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041800,-14.59,-111.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807041900,-14.48,-109.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807042000,-14.45,-107.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807042100,-14.74,-109.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807042200,-14.32,-108.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807042300,-15.47,-114.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050000,-15.74,-114.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050100,-15.58,-115.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050200,-15.04,-111.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050300,-15.43,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050400,-15.01,-108.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050500,-14.67,-104,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050600,-14.5,-102.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050700,-14.34,-100.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050800,-14.08,-104.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807050900,-14.41,-108.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051000,-14.56,-109.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051100,-14.24,-107,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051200,-13.86,-104.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051300,-14.23,-106,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051400,-14.45,-106.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051500,-14.45,-109.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051600,-14.92,-111.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051700,-14.73,-111.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051800,-14.72,-112.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807051900,-15.07,-113,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807052000,-15.14,-111.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807052100,-14.89,-110.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807052200,-14.12,-107.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807052300,-14.92,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060000,-15.78,-112.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060100,-15.21,-112.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060200,-15.38,-112.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060300,-15.66,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060400,-16.73,-125.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060500,-16.43,-124.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060600,-16.13,-119.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060700,-17.13,-127.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060800,-16.51,-116.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807060900,-15.83,-117.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061000,-15.76,-117.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061100,-14.35,-110.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061200,-14.15,-107.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061300,-14.12,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061400,-13.88,-108.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061500,-13.71,-110.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061600,-13.56,-108.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061700,-13.82,-110.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061800,-13.8,-109.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807061900,-13.72,-109.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807062000,-13.84,-108.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807062100,-13.82,-108.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807062200,-13.18,-102.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807062300,-13.42,-99.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070000,-13.85,-99.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070100,-13.55,-101,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070200,-13.88,-103.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070300,-14.6,-106.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070400,-15.11,-110.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070500,-14.72,-109.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070600,-15.07,-114.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070700,-15.81,-120.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070800,-15.89,-120.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807070900,-16.34,-124.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071000,-16.2,-128.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071100,-17.59,-137.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071200,-17.47,-138.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071300,-17.74,-141.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071400,-18.46,-146.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071500,-18.03,-143.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071600,-17.72,-142.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071700,-17.94,-143.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071800,-18.48,-148.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807071900,-18.87,-150.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807072000,-18.7,-146.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807072100,-18.58,-145,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807072200,-18.4,-146.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807072300,-18.11,-145.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080000,-18.63,-146.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080100,-18.34,-152.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080200,-19.49,-154.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080300,-19.96,-159.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080400,-20.34,-163.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080500,-20.4,-161.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080600,-19.79,-158.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080700,-20.07,-157,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080800,-21.01,-166.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807080900,-22.19,-175.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081000,-20.6,-163.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081100,-19.56,-149.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081200,-18.79,-143.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081300,-18.79,-143.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081400,-18.65,-144.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081500,-18.82,-147.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081600,-18.77,-149.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081700,-18.76,-148.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081800,-18.15,-141.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807081900,-18.46,-145.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807082000,-18.25,-145.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807082100,-18.5,-143.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807082200,-18.07,-140.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807082300,-18.25,-140,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090000,-19.02,-142,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090100,-19.21,-146.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090200,-19.77,-149.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090300,-19.86,-152,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090400,-19.73,-152.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090500,-19.7,-154.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090600,-20.08,-157.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090700,-20.29,-158.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090800,-20.44,-162.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807090900,-20.38,-161.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091000,-20.32,-160.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091100,-19.3,-153.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091200,-19.09,-149.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091300,-18.64,-148.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091400,-17.79,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091500,-17.33,-142.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091600,-17.4,-143,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091700,-17.02,-139.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091800,-17.46,-144.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807091900,-17.17,-140.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807092000,-17.22,-141.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807092100,-17.42,-142.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807092200,-17.01,-137.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807092300,-18.3,-146.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100000,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100100,-9999,-9999,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100200,-20.39,-163,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100300,-20.48,-158.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100400,-20.5,-161.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100500,-20.35,-167.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100600,-20.27,-165.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100700,-19.79,-162.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100800,-19.84,-162.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807100900,-19.91,-164.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101000,-19.36,-157,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101100,-18.83,-154.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101200,-18.16,-147.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101300,-18.09,-147.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101400,-17.89,-145.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101500,-18.23,-148.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101600,-17.81,-145.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101700,-17.02,-140.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101800,-17.59,-146.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807101900,-17.66,-146.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807102000,-17.34,-145.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807102100,-17.37,-144.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807102200,-17.35,-140.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807102300,-18.03,-139.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110000,-18.07,-145,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110100,-18.34,-143.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110200,-18.46,-146.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110300,-18.97,-150.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110400,-19.76,-156.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110500,-19.89,-156.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110600,-19.69,-156.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110700,-19.76,-157.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110800,-19.38,-154.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807110900,-20.08,-158.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111000,-18.86,-151.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111100,-18.42,-145.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111200,-18.71,-148.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111300,-18.84,-148.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111400,-18.83,-147.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111500,-18.49,-143,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111600,-18.58,-141.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111700,-18.28,-142.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111800,-17.75,-140.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807111900,-17.74,-137.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807112000,-18.12,-139.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807112100,-17.98,-140.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807112200,-17.72,-134.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807112300,-16.55,-125.6,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120000,-15.96,-114.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120100,-15.7,-113.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120200,-15.22,-109.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120300,-14.87,-103.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120400,-15.33,-109.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120500,-15.65,-113.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120600,-15.26,-111.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120700,-15.5,-111.5,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120800,-15.76,-113.7,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807120900,-15.36,-112.8,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121000,-14.23,-104.3,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121100,-13.69,-105.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121200,-14.08,-108.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121300,-13.98,-111.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121400,-13.93,-112.1,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121500,-14.12,-109.9,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121600,-14.42,-111.2,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
200807121700,-14.51,-113.4,37.0N,114.0E,Cropland,,,,,,,,,,,,,,,
