TIMESTAMP,Delta_18O,Delta_D,Latitude,Longitude,Landscape
201404120406,-16.95,"	-120.3",16.79S,145.70E,Coast
201404120406,-16.93,"	-120.1",16.79S,145.70E,Coast
201404120407,-16.84,"	-119.6",16.79S,145.70E,Coast
201404120407,-16.77,"	-119.3",16.79S,145.70E,Coast
201404120408,-16.69,"	-118.5",16.79S,145.70E,Coast
201404120408,-16.57,"	-117.6",16.79S,145.70E,Coast
201404120409,-16.47,"	-116.3",16.79S,145.70E,Coast
201404120409,-16.3,"	-115.2",16.79S,145.70E,Coast
201404120409,-16.09,"	-114.1",16.79S,145.70E,Coast
201404120410,-15.93,"	-112.8",16.79S,145.70E,Coast
201404120410,-15.54,"	-110.3",16.79S,145.70E,Coast
201404120411,-15.51,"	-109.6",16.79S,145.70E,Coast
201404120411,-15.5,"	-109.3",16.79S,145.70E,Coast
201404120412,-15.41,"	-108.9",16.79S,145.70E,Coast
201404120412,-15.35,"	-108.2",16.79S,145.70E,Coast
201404120412,-15.16,"	-107.4",16.79S,145.70E,Coast
201404120413,-15.2,"	-107.0",16.79S,145.70E,Coast
201404120413,-15.15,"	-106.6",16.79S,145.70E,Coast
201404120414,-15.14,"	-106.7",16.79S,145.70E,Coast
201404120414,-15.13,"	-106.6",16.79S,145.70E,Coast
201404120415,-15.29,"	-106.7",16.79S,145.70E,Coast
201404120415,-15.35,"	-107.2",16.79S,145.70E,Coast
201404120415,-15.42,"	-107.8",16.79S,145.70E,Coast
201404120416,-15.5,"	-108.1",16.79S,145.70E,Coast
201404120416,-15.53,"	-108.5",16.79S,145.70E,Coast
201404120417,-15.52,"	-108.8",16.79S,145.70E,Coast
201404120417,-15.49,"	-108.7",16.79S,145.70E,Coast
201404120417,-15.59,"	-108.9",16.79S,145.70E,Coast
201404120418,-15.85,"	-110.0",16.79S,145.70E,Coast
201404120418,-16.17,"	-111.7",16.79S,145.70E,Coast
201404120419,-16.5,"	-114.0",16.79S,145.70E,Coast
201404120419,-16.74,"	-115.5",16.79S,145.70E,Coast
201404120420,-16.79,"	-116.6",16.79S,145.70E,Coast
201404120420,-16.99,"	-117.5",16.79S,145.70E,Coast
201404120420,-17,"	-117.9",16.79S,145.70E,Coast
201404120421,-16.99,"	-118.4",16.79S,145.70E,Coast
201404120421,-17.15,"	-119.0",16.79S,145.70E,Coast
201404120422,-17.25,"	-120.0",16.79S,145.70E,Coast
201404120422,-17.41,"	-121.3",16.79S,145.70E,Coast
201404120423,-17.53,"	-122.0",16.79S,145.70E,Coast
201404120423,-17.55,"	-122.8",16.79S,145.70E,Coast
201404120423,-17.6,"	-123.1",16.79S,145.70E,Coast
201404120424,-17.57,"	-123.3",16.79S,145.70E,Coast
201404120424,-17.59,"	-123.7",16.79S,145.70E,Coast
201404120425,-17.59,"	-123.7",16.79S,145.70E,Coast
201404120425,-17.54,"	-123.5",16.79S,145.70E,Coast
201404120426,-17.53,"	-123.3",16.79S,145.70E,Coast
201404120426,-17.45,"	-122.9",16.79S,145.70E,Coast
201404120426,-17.29,"	-122.1",16.79S,145.70E,Coast
201404120427,-17.12,"	-121.2",16.79S,145.70E,Coast
201404120427,-17.05,"	-120.2",16.79S,145.70E,Coast
201404120428,-16.87,"	-119.5",16.79S,145.70E,Coast
201404120428,-16.79,"	-118.7",16.79S,145.70E,Coast
201404120429,-16.6,"	-117.2",16.79S,145.70E,Coast
201404120429,-16.37,"	-116.1",16.79S,145.70E,Coast
201404120429,-16.24,"	-115.1",16.79S,145.70E,Coast
201404120430,-16.12,"	-114.5",16.79S,145.70E,Coast
201404120430,-16.03,"	-113.8",16.79S,145.70E,Coast
201404120431,-16.01,"	-113.4",16.79S,145.70E,Coast
201404120431,-15.98,"	-113.1",16.79S,145.70E,Coast
201404120432,-15.96,"	-113.3",16.79S,145.70E,Coast
201404120432,-16.01,"	-113.6",16.79S,145.70E,Coast
201404120432,-16.14,"	-113.8",16.79S,145.70E,Coast
201404120433,-16.04,"	-113.4",16.79S,145.70E,Coast
201404120433,-15.89,"	-112.8",16.79S,145.70E,Coast
201404120434,-15.83,"	-111.9",16.79S,145.70E,Coast
201404120434,-15.76,"	-111.4",16.79S,145.70E,Coast
201404120435,-15.69,"	-111.4",16.79S,145.70E,Coast
201404120435,-15.63,"	-111.2",16.79S,145.70E,Coast
201404120435,-15.78,"	-111.4",16.79S,145.70E,Coast
201404120436,-15.9,"	-111.9",16.79S,145.70E,Coast
201404120436,-15.82,"	-112.2",16.79S,145.70E,Coast
201404120437,-15.8,"	-112.5",16.79S,145.70E,Coast
201404120437,-15.9,"	-112.7",16.79S,145.70E,Coast
201404120438,-15.92,"	-112.7",16.79S,145.70E,Coast
201404120438,-15.93,"	-112.3",16.79S,145.70E,Coast
201404120438,-15.66,"	-111.4",16.79S,145.70E,Coast
201404120439,-15.47,"	-110.1",16.79S,145.70E,Coast
201404120439,-15.49,"	-109.9",16.79S,145.70E,Coast
201404120440,-15.61,"	-110.1",16.79S,145.70E,Coast
201404120440,-15.51,"	-110.2",16.79S,145.70E,Coast
201404120441,-15.41,"	-109.5",16.79S,145.70E,Coast
201404120441,-15.18,"	-108.0",16.79S,145.70E,Coast
201404120441,-15.08,"	-106.9",16.79S,145.70E,Coast
201404120442,-15.07,"	-106.7",16.79S,145.70E,Coast
201404120442,-15.16,"	-107.5",16.79S,145.70E,Coast
201404120443,-15.26,"	-107.9",16.79S,145.70E,Coast
201404120443,-15.23,"	-107.3",16.79S,145.70E,Coast
201404120444,-15.02,"	-106.6",16.79S,145.70E,Coast
201404120444,-14.96,"	-106.3",16.79S,145.70E,Coast
201404120444,-14.93,"	-105.4",16.79S,145.70E,Coast
201404120445,-14.75,"	-104.4",16.79S,145.70E,Coast
201404120445,-14.63,"	-103.6",16.79S,145.70E,Coast
201404120446,-14.57,"	-103.0",16.79S,145.70E,Coast
201404120446,-14.53,"	-102.5",16.79S,145.70E,Coast
201404120447,-14.53,"	-102.6",16.79S,145.70E,Coast
201404120447,-14.49,"	-102.6",16.79S,145.70E,Coast
201404120447,-14.6,"	-103.1",16.79S,145.70E,Coast
201404120448,-14.63,"	-103.3",16.79S,145.70E,Coast
201404120448,-14.61,"	-102.6",16.79S,145.70E,Coast
201404120449,-14.35,"	-101.7",16.79S,145.70E,Coast
201404120449,-14.3,"	-100.9",16.79S,145.70E,Coast
201404120450,-14.3,"	-100.6",16.79S,145.70E,Coast
201404120450,-14.31,"	-100.9",16.79S,145.70E,Coast
201404120450,-14.33,"	-101.2",16.79S,145.70E,Coast
201404120451,-14.39,"	-101.3",16.79S,145.70E,Coast
201404120451,-14.48,"	-101.6",16.79S,145.70E,Coast
201404120452,-14.52,"	-101.9",16.79S,145.70E,Coast
201404120452,-14.54,"	-102.1",16.79S,145.70E,Coast
201404120453,-14.42,"	-101.7",16.79S,145.70E,Coast
201404120453,-14.43,"	-101.7",16.79S,145.70E,Coast
201404120453,-14.48,"	-102.3",16.79S,145.70E,Coast
201404120454,-14.58,"	-102.3",16.79S,145.70E,Coast
201404120454,-14.59,"	-102.7",16.79S,145.70E,Coast
201404120455,-14.59,"	-103.0",16.79S,145.70E,Coast
201404120455,-14.68,"	-103.3",16.79S,145.70E,Coast
201404120456,-14.78,"	-103.8",16.79S,145.70E,Coast
201404120456,-14.91,"	-104.5",16.79S,145.70E,Coast
201404120456,-15.04,"	-105.3",16.79S,145.70E,Coast
201404120457,-15.16,"	-106.4",16.79S,145.70E,Coast
201404120457,-15.27,"	-107.3",16.79S,145.70E,Coast
201404120458,-15.25,"	-107.4",16.79S,145.70E,Coast
201404120458,-15.32,"	-107.6",16.79S,145.70E,Coast
201404120459,-15.48,"	-108.6",16.79S,145.70E,Coast
201404120459,-15.7,"	-110.2",16.79S,145.70E,Coast
201404120459,-16.07,"	-112.5",16.79S,145.70E,Coast
201404120500,-16.4,"	-114.7",16.79S,145.70E,Coast
201404120500,-16.47,"	-115.8",16.79S,145.70E,Coast
201404120501,-16.63,"	-116.7",16.79S,145.70E,Coast
201404120501,-16.57,"	-116.9",16.79S,145.70E,Coast
201404120502,-16.63,"	-116.9",16.79S,145.70E,Coast
201404120502,-16.51,"	-116.7",16.79S,145.70E,Coast
201404120502,-16.56,"	-116.5",16.79S,145.70E,Coast
201404120503,-16.6,"	-116.7",16.79S,145.70E,Coast
201404120503,-16.46,"	-116.3",16.79S,145.70E,Coast
201404120504,-16.52,"	-116.3",16.79S,145.70E,Coast
201404120504,-16.62,"	-116.5",16.79S,145.70E,Coast
201404120505,-16.65,"	-117.0",16.79S,145.70E,Coast
201404120505,-16.65,"	-117.3",16.79S,145.70E,Coast
201404120505,-16.66,"	-117.7",16.79S,145.70E,Coast
201404120506,-16.91,"	-118.5",16.79S,145.70E,Coast
201404120506,-16.96,"	-119.6",16.79S,145.70E,Coast
201404120507,-16.99,"	-120.3",16.79S,145.70E,Coast
201404120507,-17.14,"	-121.0",16.79S,145.70E,Coast
201404120507,-17.24,"	-121.5",16.79S,145.70E,Coast
201404120508,-17.19,"	-122.1",16.79S,145.70E,Coast
201404120508,-17.24,"	-122.1",16.79S,145.70E,Coast
201404120509,-17.14,"	-121.9",16.79S,145.70E,Coast
201404120509,-17.35,"	-122.3",16.79S,145.70E,Coast
201404120510,-17.47,"	-122.9",16.79S,145.70E,Coast
201404120510,-17.43,"	-123.1",16.79S,145.70E,Coast
201404120510,-17.42,"	-123.1",16.79S,145.70E,Coast
201404120511,-17.47,"	-123.6",16.79S,145.70E,Coast
201404120511,-17.55,"	-124.2",16.79S,145.70E,Coast
201404120512,-17.75,"	-125.0",16.79S,145.70E,Coast
201404120512,-17.79,"	-125.5",16.79S,145.70E,Coast
201404120513,-17.86,"	-125.6",16.79S,145.70E,Coast
201404120513,-17.82,"	-125.4",16.79S,145.70E,Coast
201404120513,-17.81,"	-125.3",16.79S,145.70E,Coast
201404120514,-17.88,"	-125.4",16.79S,145.70E,Coast
201404120514,-17.9,"	-125.5",16.79S,145.70E,Coast
201404120515,-17.96,"	-125.7",16.79S,145.70E,Coast
201404120515,-17.98,"	-125.8",16.79S,145.70E,Coast
201404120516,-18.03,"	-125.9",16.79S,145.70E,Coast
201404120516,-17.98,"	-126.0",16.79S,145.70E,Coast
201404120516,-17.93,"	-126.1",16.79S,145.70E,Coast
201404120517,-17.96,"	-126.2",16.79S,145.70E,Coast
201404120517,-18.01,"	-126.4",16.79S,145.70E,Coast
201404120518,-17.99,"	-126.5",16.79S,145.70E,Coast
201404120518,-18.07,"	-127.0",16.79S,145.70E,Coast
201404120519,-18.24,"	-127.5",16.79S,145.70E,Coast
201404120519,-18.58,"	-129.4",16.79S,145.70E,Coast
201404120519,-18.86,"	-131.3",16.79S,145.70E,Coast
201404120520,-18.98,"	-132.5",16.79S,145.70E,Coast
201404120520,-19.02,"	-132.8",16.79S,145.70E,Coast
201404120521,-19.03,"	-132.9",16.79S,145.70E,Coast
201404120521,-19.05,"	-133.1",16.79S,145.70E,Coast
201404120522,-19.02,"	-133.4",16.79S,145.70E,Coast
201404120522,-18.94,"	-132.9",16.79S,145.70E,Coast
201404120522,-19,"	-132.7",16.79S,145.70E,Coast
201404120523,-19.06,"	-133.3",16.79S,145.70E,Coast
201404120523,-19.06,"	-133.5",16.79S,145.70E,Coast
201404120524,-19.4,"	-135.4",16.79S,145.70E,Coast
201404120524,-19.7,"	-136.9",16.79S,145.70E,Coast
201404120525,-19.67,"	-137.4",16.79S,145.70E,Coast
201404120525,-19.66,"	-137.6",16.79S,145.70E,Coast
201404120525,-19.66,"	-138.1",16.79S,145.70E,Coast
201404120526,-19.8,"	-138.8",16.79S,145.70E,Coast
201404120526,-19.83,"	-138.9",16.79S,145.70E,Coast
201404120527,-19.8,"	-138.8",16.79S,145.70E,Coast
201404120527,-19.64,"	-138.2",16.79S,145.70E,Coast
201404120528,-19.7,"	-138.0",16.79S,145.70E,Coast
201404120528,-19.57,"	-137.5",16.79S,145.70E,Coast
201404120528,-19.43,"	-136.5",16.79S,145.70E,Coast
201404120529,-19.36,"	-135.7",16.79S,145.70E,Coast
201404120529,-19.26,"	-135.4",16.79S,145.70E,Coast
201404120530,-19.19,"	-134.8",16.79S,145.70E,Coast
201404120530,-19.24,"	-134.3",16.79S,145.70E,Coast
201404120531,-19.1,"	-133.9",16.79S,145.70E,Coast
201404120531,-18.98,"	-133.4",16.79S,145.70E,Coast
201404120531,-18.92,"	-133.1",16.79S,145.70E,Coast
201404120532,-18.89,"	-132.6",16.79S,145.70E,Coast
201404120532,-18.89,"	-132.2",16.79S,145.70E,Coast
201404120533,-18.89,"	-132.0",16.79S,145.70E,Coast
201404120533,-18.8,"	-131.9",16.79S,145.70E,Coast
201404120534,-18.76,"	-131.9",16.79S,145.70E,Coast
201404120534,-18.81,"	-132.1",16.79S,145.70E,Coast
201404120534,-18.98,"	-133.1",16.79S,145.70E,Coast
201404120535,-19.17,"	-134.0",16.79S,145.70E,Coast
201404120535,-19.35,"	-134.7",16.79S,145.70E,Coast
201404120536,-19.33,"	-135.6",16.79S,145.70E,Coast
201404120536,-19.41,"	-136.2",16.79S,145.70E,Coast
201404120537,-19.47,"	-136.4",16.79S,145.70E,Coast
201404120537,-19.47,"	-136.2",16.79S,145.70E,Coast
201404120537,-19.43,"	-136.2",16.79S,145.70E,Coast
201404120538,-19.43,"	-136.3",16.79S,145.70E,Coast
201404120538,-19.4,"	-136.0",16.79S,145.70E,Coast
201404120539,-19.28,"	-135.6",16.79S,145.70E,Coast
201404120539,-19.22,"	-135.0",16.79S,145.70E,Coast
201404120540,-19.16,"	-134.4",16.79S,145.70E,Coast
201404120540,-19.1,"	-133.7",16.79S,145.70E,Coast
201404120540,-19.02,"	-133.3",16.79S,145.70E,Coast
201404120541,-18.88,"	-132.7",16.79S,145.70E,Coast
201404120541,-18.67,"	-131.5",16.79S,145.70E,Coast
201404120542,-18.35,"	-129.6",16.79S,145.70E,Coast
201404120542,-18.11,"	-128.1",16.79S,145.70E,Coast
201404120543,-18.05,"	-127.2",16.79S,145.70E,Coast
201404120543,-17.97,"	-126.4",16.79S,145.70E,Coast
201404120543,-17.82,"	-125.7",16.79S,145.70E,Coast
201404120544,-17.83,"	-125.7",16.79S,145.70E,Coast
201404120544,-17.82,"	-125.3",16.79S,145.70E,Coast
201404120545,-17.75,"	-125.2",16.79S,145.70E,Coast
201404120545,-17.81,"	-125.2",16.79S,145.70E,Coast
201404120546,-17.89,"	-125.5",16.79S,145.70E,Coast
201404120546,-17.9,"	-125.7",16.79S,145.70E,Coast
201404120546,-17.89,"	-126.0",16.79S,145.70E,Coast
201404120547,-17.87,"	-126.1",16.79S,145.70E,Coast
201404120547,-17.95,"	-126.2",16.79S,145.70E,Coast
201404120548,-18.08,"	-126.4",16.79S,145.70E,Coast
201404120548,-18.15,"	-126.9",16.79S,145.70E,Coast
201404120549,-18.15,"	-126.9",16.79S,145.70E,Coast
201404120549,-18.13,"	-127.0",16.79S,145.70E,Coast
201404120549,-18.08,"	-127.0",16.79S,145.70E,Coast
201404120550,-18.04,"	-126.8",16.79S,145.70E,Coast
201404120550,-18.08,"	-126.7",16.79S,145.70E,Coast
201404120551,-17.87,"	-126.1",16.79S,145.70E,Coast
201404120551,-17.71,"	-124.4",16.79S,145.70E,Coast
201404120552,-17.47,"	-123.5",16.79S,145.70E,Coast
201404120552,-17.46,"	-122.9",16.79S,145.70E,Coast
201404120552,-17.39,"	-122.3",16.79S,145.70E,Coast
201404120553,-17.34,"	-122.2",16.79S,145.70E,Coast
201404120553,-17.39,"	-122.1",16.79S,145.70E,Coast
201404120554,-17.42,"	-122.4",16.79S,145.70E,Coast
201404120554,-17.32,"	-122.4",16.79S,145.70E,Coast
201404120554,-17.37,"	-122.1",16.79S,145.70E,Coast
201404120555,-17.32,"	-121.5",16.79S,145.70E,Coast
201404120555,-17.13,"	-121.1",16.79S,145.70E,Coast
201404120556,-17.1,"	-120.6",16.79S,145.70E,Coast
201404120556,-17.16,"	-120.6",16.79S,145.70E,Coast
201404120557,-17.2,"	-120.9",16.79S,145.70E,Coast
201404120557,-17.26,"	-121.1",16.79S,145.70E,Coast
201404120557,-17.24,"	-121.2",16.79S,145.70E,Coast
201404120558,-17.21,"	-121.0",16.79S,145.70E,Coast
201404120558,-17.24,"	-120.9",16.79S,145.70E,Coast
201404120559,-17.26,"	-120.8",16.79S,145.70E,Coast
201404120559,-17.07,"	-120.3",16.79S,145.70E,Coast
201404120600,-17.06,"	-119.8",16.79S,145.70E,Coast
201404120600,-17.09,"	-119.5",16.79S,145.70E,Coast
201404120600,-17.12,"	-119.7",16.79S,145.70E,Coast
201404120601,-17.15,"	-119.8",16.79S,145.70E,Coast
201404120601,-17.11,"	-119.9",16.79S,145.70E,Coast
201404120602,-17.03,"	-119.9",16.79S,145.70E,Coast
201404120602,-17.14,"	-120.0",16.79S,145.70E,Coast
201404120603,-17.23,"	-120.2",16.79S,145.70E,Coast
201404120603,-17.3,"	-120.6",16.79S,145.70E,Coast
201404120603,-17.25,"	-121.1",16.79S,145.70E,Coast
201404120604,-17.31,"	-121.4",16.79S,145.70E,Coast
201404120604,-17.42,"	-121.6",16.79S,145.70E,Coast
201404120605,-17.47,"	-122.1",16.79S,145.70E,Coast
201404120605,-17.68,"	-123.1",16.79S,145.70E,Coast
201404120606,-17.69,"	-123.6",16.79S,145.70E,Coast
201404120606,-17.71,"	-123.3",16.79S,145.70E,Coast
201404120606,-17.64,"	-123.3",16.79S,145.70E,Coast
201404120607,-17.69,"	-123.4",16.79S,145.70E,Coast
201404120607,-17.68,"	-123.5",16.79S,145.70E,Coast
201404120608,-17.78,"	-124.3",16.79S,145.70E,Coast
201404120608,-17.84,"	-124.9",16.79S,145.70E,Coast
201404120609,-17.88,"	-125.0",16.79S,145.70E,Coast
201404120609,-17.9,"	-125.2",16.79S,145.70E,Coast
201404120609,-17.9,"	-125.2",16.79S,145.70E,Coast
201404120610,-17.98,"	-125.8",16.79S,145.70E,Coast
201404120610,-17.95,"	-126.0",16.79S,145.70E,Coast
201404120611,-18.1,"	-126.2",16.79S,145.70E,Coast
201404120611,-18.12,"	-126.3",16.79S,145.70E,Coast
201404120612,-18.2,"	-126.6",16.79S,145.70E,Coast
201404120612,-18.26,"	-127.3",16.79S,145.70E,Coast
201404120612,-18.32,"	-127.9",16.79S,145.70E,Coast
201404120613,-18.28,"	-127.9",16.79S,145.70E,Coast
201404120613,-18.24,"	-127.4",16.79S,145.70E,Coast
201404120614,-18.29,"	-127.5",16.79S,145.70E,Coast
201404120614,-18.25,"	-127.3",16.79S,145.70E,Coast
201404120615,-18.2,"	-127.3",16.79S,145.70E,Coast
201404120615,-18.25,"	-127.3",16.79S,145.70E,Coast
201404120615,-18.26,"	-127.2",16.79S,145.70E,Coast
201404120616,-18.26,"	-127.3",16.79S,145.70E,Coast
201404120616,-18.17,"	-127.4",16.79S,145.70E,Coast
201404120617,-18.11,"	-126.8",16.79S,145.70E,Coast
201404120617,-17.98,"	-126.2",16.79S,145.70E,Coast
201404120618,-18,"	-125.9",16.79S,145.70E,Coast
201404120618,-17.91,"	-125.5",16.79S,145.70E,Coast
201404120618,-17.78,"	-125.2",16.79S,145.70E,Coast
201404120619,-17.85,"	-125.0",16.79S,145.70E,Coast
201404120619,-17.82,"	-124.8",16.79S,145.70E,Coast
201404120620,-17.88,"	-124.8",16.79S,145.70E,Coast
201404120620,-17.93,"	-124.8",16.79S,145.70E,Coast
201404120621,-17.84,"	-124.5",16.79S,145.70E,Coast
201404120621,-17.82,"	-124.1",16.79S,145.70E,Coast
201404120621,-17.75,"	-123.9",16.79S,145.70E,Coast
201404120622,-17.76,"	-123.8",16.79S,145.70E,Coast
201404120622,-17.79,"	-123.7",16.79S,145.70E,Coast
201404120623,-17.7,"	-123.7",16.79S,145.70E,Coast
201404120623,-17.63,"	-123.4",16.79S,145.70E,Coast
201404120624,-17.54,"	-122.8",16.79S,145.70E,Coast
201404120624,-17.42,"	-122.0",16.79S,145.70E,Coast
201404120624,-17.33,"	-121.2",16.79S,145.70E,Coast
201404120625,-17.32,"	-120.8",16.79S,145.70E,Coast
201404120625,-17.33,"	-120.7",16.79S,145.70E,Coast
201404120626,-17.4,"	-120.9",16.79S,145.70E,Coast
201404120626,-17.42,"	-121.2",16.79S,145.70E,Coast
201404120627,-17.41,"	-121.5",16.79S,145.70E,Coast
201404120627,-17.49,"	-121.8",16.79S,145.70E,Coast
201404120627,-17.44,"	-121.9",16.79S,145.70E,Coast
201404120628,-17.47,"	-121.9",16.79S,145.70E,Coast
201404120628,-17.51,"	-121.6",16.79S,145.70E,Coast
201404120629,-17.4,"	-121.5",16.79S,145.70E,Coast
201404120629,-17.41,"	-121.4",16.79S,145.70E,Coast
201404120630,-17.38,"	-121.7",16.79S,145.70E,Coast
201404120630,-17.39,"	-121.4",16.79S,145.70E,Coast
201404120630,-17.42,"	-121.2",16.79S,145.70E,Coast
201404120631,-17.33,"	-121.1",16.79S,145.70E,Coast
201404120631,-17.39,"	-121.1",16.79S,145.70E,Coast
201404120632,-17.27,"	-121.2",16.79S,145.70E,Coast
201404120632,-17.26,"	-121.1",16.79S,145.70E,Coast
201404120633,-17.29,"	-121.1",16.79S,145.70E,Coast
201404120633,-17.33,"	-121.0",16.79S,145.70E,Coast
201404120633,-17.25,"	-120.8",16.79S,145.70E,Coast
201404120634,-17.27,"	-120.8",16.79S,145.70E,Coast
201404120634,-17.21,"	-120.4",16.79S,145.70E,Coast
201404120635,-17.17,"	-120.3",16.79S,145.70E,Coast
201404120635,-17.25,"	-120.4",16.79S,145.70E,Coast
201404120636,-17.18,"	-120.3",16.79S,145.70E,Coast
201404120636,-17.27,"	-120.5",16.79S,145.70E,Coast
201404120636,-17.23,"	-120.4",16.79S,145.70E,Coast
201404120637,-17.24,"	-120.5",16.79S,145.70E,Coast
201404120637,-17.2,"	-120.4",16.79S,145.70E,Coast
201404120638,-17.26,"	-120.5",16.79S,145.70E,Coast
201404120638,-17.33,"	-120.7",16.79S,145.70E,Coast
201404120639,-17.31,"	-120.8",16.79S,145.70E,Coast
201404120639,-17.3,"	-120.8",16.79S,145.70E,Coast
201404120639,-17.36,"	-121.0",16.79S,145.70E,Coast
201404120640,-17.38,"	-120.9",16.79S,145.70E,Coast
201404120640,-17.26,"	-120.9",16.79S,145.70E,Coast
201404120641,-17.27,"	-120.7",16.79S,145.70E,Coast
201404120641,-17.32,"	-120.7",16.79S,145.70E,Coast
201404120642,-17.3,"	-120.9",16.79S,145.70E,Coast
201404120642,-17.34,"	-121.0",16.79S,145.70E,Coast
201404120642,-17.31,"	-120.9",16.79S,145.70E,Coast
201404120643,-17.33,"	-121.0",16.79S,145.70E,Coast
201404120643,-17.29,"	-120.8",16.79S,145.70E,Coast
201404120644,-17.28,"	-121.0",16.79S,145.70E,Coast
201404120644,-17.39,"	-120.9",16.79S,145.70E,Coast
201404120644,-17.25,"	-120.6",16.79S,145.70E,Coast
201404120645,-17.26,"	-120.4",16.79S,145.70E,Coast
201404120645,-17.14,"	-120.2",16.79S,145.70E,Coast
201404120646,-17.1,"	-119.7",16.79S,145.70E,Coast
201404120646,-17.08,"	-119.5",16.79S,145.70E,Coast
201404120647,-16.97,"	-118.9",16.79S,145.70E,Coast
201404120647,-16.83,"	-118.2",16.79S,145.70E,Coast
201404120647,-16.87,"	-118.2",16.79S,145.70E,Coast
201404120648,-16.88,"	-118.2",16.79S,145.70E,Coast
201404120648,-16.93,"	-118.5",16.79S,145.70E,Coast
201404120649,-17,"	-118.6",16.79S,145.70E,Coast
201404120649,-17.05,"	-119.0",16.79S,145.70E,Coast
201404120650,-17.06,"	-119.1",16.79S,145.70E,Coast
201404120650,-17.03,"	-119.0",16.79S,145.70E,Coast
201404120650,-17.03,"	-119.0",16.79S,145.70E,Coast
201404120651,-17.01,"	-119.0",16.79S,145.70E,Coast
201404120651,-17.04,"	-119.1",16.79S,145.70E,Coast
201404120652,-16.96,"	-119.0",16.79S,145.70E,Coast
201404120652,-16.98,"	-118.9",16.79S,145.70E,Coast
201404120653,-16.92,"	-118.8",16.79S,145.70E,Coast
201404120653,-17.01,"	-118.7",16.79S,145.70E,Coast
201404120653,-17.01,"	-118.8",16.79S,145.70E,Coast
201404120654,-17,"	-118.7",16.79S,145.70E,Coast
201404120654,-17.01,"	-119.1",16.79S,145.70E,Coast
201404120655,-16.97,"	-119.1",16.79S,145.70E,Coast
201404120655,-16.98,"	-119.3",16.79S,145.70E,Coast
201404120656,-17.01,"	-119.2",16.79S,145.70E,Coast
201404120656,-16.98,"	-119.1",16.79S,145.70E,Coast
201404120656,-16.97,"	-118.9",16.79S,145.70E,Coast
201404120657,-16.91,"	-118.9",16.79S,145.70E,Coast
201404120657,-16.95,"	-118.8",16.79S,145.70E,Coast
201404120658,-16.98,"	-118.8",16.79S,145.70E,Coast
201404120658,-16.96,"	-118.7",16.79S,145.70E,Coast
201404120659,-16.88,"	-118.5",16.79S,145.70E,Coast
201404120659,-16.94,"	-118.6",16.79S,145.70E,Coast
201404120659,-16.96,"	-118.8",16.79S,145.70E,Coast
201404120700,-16.89,"	-118.6",16.79S,145.70E,Coast
201404120700,-16.85,"	-118.4",16.79S,145.70E,Coast
201404120701,-16.8,"	-118.0",16.79S,145.70E,Coast
201404120701,-16.76,"	-117.9",16.79S,145.70E,Coast
201404120702,-16.85,"	-117.7",16.79S,145.70E,Coast
201404120702,-16.77,"	-117.8",16.79S,145.70E,Coast
201404120702,-16.75,"	-117.4",16.79S,145.70E,Coast
201404120703,-16.76,"	-117.3",16.79S,145.70E,Coast
201404120703,-16.74,"	-117.4",16.79S,145.70E,Coast
201404120703,-16.72,"	-117.4",16.79S,145.70E,Coast
201404120704,-16.74,"	-117.4",16.79S,145.70E,Coast
201404120704,-16.75,"	-117.1",16.79S,145.70E,Coast
201404120705,-16.61,"	-116.5",16.79S,145.70E,Coast
201404120705,-16.54,"	-115.8",16.79S,145.70E,Coast
201404120706,-16.43,"	-115.6",16.79S,145.70E,Coast
201404120706,-16.45,"	-115.3",16.79S,145.70E,Coast
201404120706,-16.44,"	-115.5",16.79S,145.70E,Coast
201404120707,-16.47,"	-115.7",16.79S,145.70E,Coast
201404120707,-16.52,"	-115.6",16.79S,145.70E,Coast
201404120708,-16.52,"	-115.6",16.79S,145.70E,Coast
201404120708,-16.46,"	-115.4",16.79S,145.70E,Coast
201404120709,-16.41,"	-115.2",16.79S,145.70E,Coast
201404120709,-16.34,"	-114.9",16.79S,145.70E,Coast
201404120709,-16.42,"	-114.5",16.79S,145.70E,Coast
201404120710,-16.4,"	-114.5",16.79S,145.70E,Coast
201404120710,-16.3,"	-114.3",16.79S,145.70E,Coast
201404120711,-16.18,"	-114.0",16.79S,145.70E,Coast
201404120711,-16.26,"	-114.2",16.79S,145.70E,Coast
201404120712,-16.26,"	-114.0",16.79S,145.70E,Coast
201404120712,-16.22,"	-113.9",16.79S,145.70E,Coast
201404120712,-16.28,"	-113.6",16.79S,145.70E,Coast
201404120713,-16.21,"	-113.6",16.79S,145.70E,Coast
201404120713,-16.19,"	-113.6",16.79S,145.70E,Coast
201404120714,-16.16,"	-113.4",16.79S,145.70E,Coast
201404120714,-16.15,"	-113.0",16.79S,145.70E,Coast
201404120715,-16.06,"	-112.9",16.79S,145.70E,Coast
201404120715,-16.11,"	-112.9",16.79S,145.70E,Coast
201404120715,-16.12,"	-113.1",16.79S,145.70E,Coast
201404120716,-16.13,"	-113.1",16.79S,145.70E,Coast
201404120716,-16.13,"	-112.7",16.79S,145.70E,Coast
201404120717,-16.04,"	-112.6",16.79S,145.70E,Coast
201404120717,-16.03,"	-112.5",16.79S,145.70E,Coast
201404120717,-16.05,"	-112.7",16.79S,145.70E,Coast
